product_id,brand,product,category,subcategory,price,size,image,no_of_reviews,about_the_product,ingredients,how_to_use
P436353,fresh,Mini Rose & Hyaluronic Acid Deep Hydration Toner,Mini Size,,$27.00,Size: 3.3 oz/ 100 mL,https://www.sephora.com/productimages/sku/s2129856-main-zoom.jpg?pb=clean-at-sephora&imwidth=160,396,"Item 2129856
What it is: A daily non-stripping toner with real rose petals and hyaluronic acid that addresses dehydrated skin while minimizing the look of pores.

Skin Type: Normal, Dry, Combination, and Oily

Skincare Concerns: Dryness, Dullness, and Uneven Texture

Formulation: Lightweight Liquid

Highlighted Ingredients:
-Hyaluronic acid: attracts & maintains moisture to enhance suppleness -Damask rose extract: scientifically proven to boost skin’s natural hyaluronic acid levels -Rose fruit extract: helps tone skin

What Else You Need to Know: This best-selling, alcohol-free toner has triple the rose power thanks to toning rose fruit extract, strengthening damask rose extract, and nourishing rose oil. Infused with real rose petals and hyaluronic acid, the deeply hydrating formula clears skin of impurities and refines the look of pores.

Clean at Sephora is our commitment to offering effective products without certain ingredients, such as parabens, sulfates, phthalates, and mineral oils. Learn more here.
Show less","-Rose Fruit Extract: Known for its toning properties.
-Rosewater: Helps to soothe and rose flower oil helps to nourish.
-Angelica Leaf Extract: Helps retain moisture.

Water, Glycerin, Butylene Glycol, Rosa Centifolia Flower, Rosa Damascena Flower Water, Rosa Multiflora Fruit Extract, Angelica Keiskei Extract, Rosa Damascena Flower Oil, Sodium Hyaluronate, PEG-150, PPG-26-Buteth-26, PEG-40 Hydrogenated Castor Oil, Sodium Citrate, Xanthan Gum, Citric Acid, BHT, Parfum (Fragrance), Phenoxyethanol, Citronellol, Geraniol.



The list of ingredients is subject to change, please consult the packaging of the product purchased.","Suggested Usage:
-Pour onto a cotton pad and sweep over your face and neck.
-Use daily, morning and night, after cleansing and before your serum and moisturizer."
P472025,DAMDAM,Silk Rice Makeup-Removing Cleansing Oil,Cleansers,Face Wash & Cleansers,$46.00,Size: 5.1 oz / 150 mL,https://www.sephora.com/productimages/sku/s2463099-main-zoom.jpg?pb=clean-planet-aware&imwidth=160,258,"Item 2463099
ONLY AT SEPHORA
What it is: A makeup remover, effective yet gentle on the eyes, for a double-cleanse ritual to purge pore buildup while maintaining hydration.

Skin Type: Dry and Combination

Skincare Concerns: Pores, Dryness, and Loss of Firmness and Elasticity

Formulation: Lightweight Oil

Highlighted Ingredients:
- Rice Bran Oil: Purifies and prevents pore buildup from makeup while visibly tightening skin.
- Sunflower Seed Oil: Rich in vitamin E and linoleic acid to support healing and retain moisture.

Ingredient Callouts: This product is vegan, gluten-free, cruelty-free, and comes in recyclable packaging.

What Else You Need to Know: Inspired by the Japanese ritual of purifying skin with milky, soothing water from washed rice, this ultra-light oil cleanser melts away waterproof makeup and grime and is gentle enough for the delicate eye area. Rice bran oil contains antioxidants and squalane for a clean, luminous glow.


Products formulated without certain ingredients, including parabens, sulfates, phthalates, and mineral oils, from brands that have met our specific criteria for ingredient sourcing and formulation, packaging, environmental commitments, and consumer transparency. Learn more here.
Show less","-Rice Bran Oil: Purifies and prevents pore buildup from makeup while visibly tightening skin.
-Sunflower Seed Oil: Rich in vitamin E and linoleic acid to support healing and retain moisture.

Caprylic/Capric Triglyceride, Octyldodecanol, Dicaprylyl Ether, Polyglyceryl-10 Diisostearate, Oryza Sativa (Rice) Bran Oil, Polyglyceryl-4 Caprate, Water, Tocopherol, Helianthus Annuus (Sunflower) Seed Oil.

The list of ingredients is subject to change, please consult the packaging of the product purchased.","Suggested Usage:
-Take one to two pumps of oil onto wet palms.
-Apply to damp skin.
-Massage in an upward circular motion for about 30 seconds to allow oil to break down makeup.
-Rinse thoroughly with lukewarm water.
-Pat skin dry.
-Can be used daily."
P500773,maude,Libido—all-natural daily arousal support,Wellness,Intimate Care,$45.00,Size: Female / 30 Gummies,https://www.sephora.com/productimages/sku/s2653772-main-zoom.jpg?pb=clean-at-sephora&imwidth=122,12,"Item 2709533
Beauty Benefit: Stress Relief*

What it is: An all-natural supplement that utilizes a potent formula of clinically shown ingredients, adaptogens, and botanicals to support sex drive*.

What it Tastes Like: Passion Fruit

When to Expect Results: Maude recommends using this supplement consistently for 30 days for best results.

What Else You Need to Know: The blend combines clinically shown ingredients with a proprietary formula to promote sensations of increased libido, a heightened sense of arousal, and an all-around improved sexual experience. These gummies support libido by targeting stress, naturally boosting hormones, and supporting blood flow*.

*These statements have not been evaluated by the Food and Drug Administration. This product is not intended to diagnose, treat, cure, or prevent any disease.



Clean at Sephora is our commitment to offering effective products without certain ingredients, such as parabens, sulfates, phthalates, and mineral oils. Learn more here.
Show less","-S7™: Supports blood flow and targets stress*.
-Ocean Minerals: Support immune and inflammatory systems and combat stress*.

S7™, Fenugreek, French Maritime Pine Bark, Ocean Minerals. Tapioca Syrup, Water, Sugar, Pectin, Ginger Root Oil, Citric Acid, Natural Flavors, Yellow (Glycerine, Beta Carotene, Water, Cultured Dextrose), Carnauba Wax..

The list of ingredients is subject to change, please consult the packaging of the product purchased.","Suggested Usage:
-Take one gummy daily to build arousal*.

Dosage: One Gummy

Shelf Life: Two Years

Recycling Instructions:
-The tin, tray, and outer packaging are curbside recyclable."
P502197,Kate Somerville,HydraKate Recharging Water Cream Moisturizer,Moisturizers,Face Creams,$78.00,Size: 1.7 oz / 50 mL,https://www.sephora.com/productimages/sku/s2607919-main-zoom.jpg?pb=allure-2023-bestofbeauty-badge&imwidth=160,98,"Item 2607919
What it is: A lightweight moisturizer formulated with AquaPort Technology that delivers faster, deeper, more effective, up-to-24-hour hydration for thirsty, fatigued skin.

Skin Type: Normal, Dry, Combination, and Oily

Skincare Concerns: Dryness, Dullness, and Loss of Firmness and Elasticity

Formulation: Cream

Highlighted Ingredients:
- AquaPort Technology: Transports hydration faster and deeper into the skin.
- Rosemary Peptide Complex: Fights skin fatigue and accelerates natural recovery to help skin bounce back.
- Blue Light-Activated Algae Extract: Combats digital aging by improving dark spots, fine lines, and wrinkles.

Ingredient Callouts: Free of parabens, formaldehydes, formaldehyde-releasing agents, phthalates, mineral oil, retinyl palmitate, oxybenzone, coal tar, hydroquinone, sulfates SLS & SLES, triclocarban, triclosan, and contains less than one percent synthetic fragrance. It is also cruelty-free.

What Else You Need to Know: This moisturizer is inspired by Kate's LA clinic microchanneling treatment, which is ideal for anyone looking for revived, plump-looking skin after a big week or late night out.

HydraKate contains AquaPort Technology that mimics microchanneling to unlock water pathways that deliver faster, deeper, longer-lasting hydration.

Clinical Results: Results based on independent clinical study of 30 to 50 people ages 20 to 50:
- 95% reported the product provided immediate and long-lasting hydration after just 1 week
- 91% reported the product left skin feeling smooth, soft, and plump after just 1 use

This product is an Allure Best of Beauty award winner.
Show less","-AquaPort Technology: Transports hydration faster and deeper into the skin.
-Rosemary Peptide Complex: Fights skin fatigue and accelerates natural recovery to help skin bounce back.
-Blue Light-Activated Algae Extract: Combats digital aging by improving dark spots, fine lines, and wrinkles.

Aqua/Water/Eau, Dimethicone, Glycerin, Propanediol, Diphenylsiloxy Phenyl Trimethicone, Glyceryl Glucoside, Dimethicone/PEG-10/15 Crosspolymer, Spirulina Maxima Extract, Palmitoyl Tetrapeptide-7, Rosmarinus Officinalis (Rosemary) Leaf Extract, Calendula OfficinalisFlower Extract, Tocopheryl Acetate, Tocopherol, Hydrolyzed Hyaluronic Acid, Ethylhexylglycerin, Polysilicone-11, Lecithin, Chrysin, Lauryl PEG-9 Polydimethylsiloxyethyl Dimethicone, Sodium Chloride, Disteardimonium Hectorite, Sucrose, Sodium Citrate, Parfum/Fragrance, 1,2-Hexanediol, Triethyl Citrate, Dipropylene Glycol, PentyleneGlycol, Disodium EDTA, Phenoxyethanol, Linalool, Limonene.","Suggested Usage:
-After using HydraKate™ Recharging Serum (sold separately), apply one to two pumps to entire face, AM and PM.
-Allow to fully absorb before applying SPF or makeup."
P510331,Elemis,Pro-Collagen Brightening Eye Revive Mask with Hyaluronic Acid,Eye Care,Eye Creams & Treatments,$89.00,Size: 0.5 oz / 15 ml,https://www.sephora.com/productimages/sku/s2758985-main-zoom.jpg?imwidth=160,99,"Item 2758985
What it is: A moisture-plumping, serum-infused eye mask that minimizes the look of wrinkles, while targeting the look of puffiness and dark circles.

Skin Type: Normal, Dry, Combination, and Oily

Skincare Concerns: Loss of Firmness and Elasticity, Puffiness, and Dark Circles

Formulation: Mask

Highlighted Ingredients:
- Padina Pavonica: Algae found on the Mediterranean coast, supports hydration.
- Watermelon Snow Algae: Visibly smooths wrinkles and fine lines.
- Flash Filler Hyaluronic Acid: Creates a visible plumping effect and improves the look of the skin’s texture.

What Else You Need to Know: Intensely hydrate and reduce the visible effects of tension and strain around the eye contour with this cooling bouncy gel that can be used as an overnight mask, a hydrating under-eye primer, and a moisturizing rescue balm to visibly smooth and rejuvenate the delicate eye area.

Clinical Results: In independent user trials, results based on 30 people over 4 weeks:
- 100% agreed this helped erase the visible signs of aging overnight
- 100% agreed after using this product, the area around their eyes looked brighter and more awake
- 100% agreed this reduced the appearance of puffiness, firmness, and elasticity around the delicate eye area
Show less","-Padina Pavonica: Algae found on the Mediterranean coast, supports hydration.
-Watermelon Snow Algae: Visibly smooths wrinkles and fine lines.
-Flash Filler Hyaluronic Acid: Creates a visible plumping effect and improves the look of the skin’s texture.

Aqua/Water/Eau, Butylene Glycol, Propanediol, Maltodextrin, Carbomer, Phenoxyethanol, Hydroxyacetophenone, Helianthus Annuus (Sunflower) Seed Oil, Glycerin, Sodium Polyacrylate, Lespedeza Capitata Extract, Pentylene Glycol, Disodium EDTA, Sodium Acetylated Hyaluronate, Sodium Hydroxide, Lactic Acid, Serine, Sodium Lactate, Sorbitol, Urea, Rhizobian Gum, Sodium Hyaluronate, Padina Pavonica Thallus Extract, Chlorphenesin, Plankton Extract, Chlorella Vulgaris Extract, Sodium Chloride, Coenochloris Signiensis Extract, Lecithin, Tocopherol, Allantoin.

Please note the ingredient lists are subject to change, customers should refer to the product packaging for the correct ingredient list.","Suggested Usage:
-Apply every morning after double cleansing.
-Apply a thin layer to the eye contour and either layer under makeup in the morning, over makeup during the day, or leave on overnight to absorb."
P473160,Tatcha,Mini The Essence  Skincare Boosting Treatment,Moisturizers,Mists & Essences,$65.00,Size: 2 oz/ 75 mL,https://www.sephora.com/productimages/sku/s2469039-main-zoom.jpg?pb=clean-at-sephora&imwidth=160,2.5K,"Item 2469039
ONLY AT SEPHORA
What it is: A skincare-boosting treatment of 100 percent Hadasei-3™, a trio of fermented Japanese superfoods proven to hydrate, resurface, soften, and plump skin.

Skin Type: Normal, Dry, Combination, and Oily

Skincare Concerns: Fine Lines/Wrinkles, Dryness, and Dullness

Highlighted Ingredients:
- 100% Hadasei-3™, Tatcha’s Proprietary Complex of Rice, Green Tea, and Algae: Amino acids and AHAs (lactic acid) from double fermentation to resurface and plump.

Ingredient Callouts: This product is vegan, cruelty-free, and comes in recyclable packaging.

What Else You Need to Know: The Essence transforms your skin, both immediately and over time. The same way a damp sponge takes in more liquid than a dry one, The Essence deeply hydrates, making the skin more receptive to absorb treatments that follow and boosts the effects of skincare.

Clinical Results: Based on a bioinstrumentation study conducted on 25 people:
- 576% increase in hydration

Based on a consumer-use study of 44 women, when adding The Essence to their current regimen for 7 days:
- 95% agreed skin felt smoother, softer, and more radiant
- 93% agreed their skincare ritual worked better



Clean at Sephora is our commitment to offering effective products without certain ingredients, such as parabens, sulfates, phthalates, and mineral oils. Learn more here.
Show less","-Tatcha's Signature Hadasei-3: A trinity of antiaging Japanese superfoods born from nourishing green tea, rice, and algae that restores a healthy-looking, youthful radiance.

SACCHAROMYCES/RICE FERMENT FILTRATE, PROPANEDIOL, CAMELLIA SINENSIS LEAF EXTRACT, CLADOSIPHON OKAMURANUS EXTRACT, ETHYLHEXYLGLYCERIN, PHENOXYETHANOL.



The list of ingredients is subject to change, please consult the packaging of the product purchased.","Suggested Usage:
-Use daily, after cleansing and before any other skin care.
-Splash a palmful of The Essence into your hand and press gently into the skin on your face and neck.

Recycling Instructions:
-Remove cap, recycle bottle."
P516643,iNNBEAUTY PROJECT,Firming Essentials Travel Skincare Kit,Value & Gift Sets,,$52.00,,,,,,
P508753,La Mer,La Mer’s Exclusive Concentrate and Eye Concentrate Set,Eye Care,Eye Creams & Treatments,$360.00,,,,,,
P504706,NuFACE,NuFACE Effective Lip & Eye Attachment,High Tech Tools,Anti-Aging,$160.00,,,,,,
P514809,SEPHORA COLLECTION,Lift & Firm - Plumping Lip Balm Serum with Hyaluronic Acid,Lip Balms & Treatments,,$16.00,Size: 0.5 fl. oz. / 15 ml,https://www.sephora.com/productimages/sku/s2819910-main-zoom.jpg?pb=clean-at-sephora&imwidth=160,93,"Item 2819910
What it is: A balm-textured serum enriched with hyaluronic acid that visibly plumps lips and smooths the appearance of fine lines and wrinkles.

Highlighted Ingredients:
- Hylauronic Acid: Boosts skin hydration.

Skin Type: Normal, Dry, Combination, and Oily

What Else You Need to Know: Much more than just a moisturizing balm, it’s a plumping, smoothing care product. This lip serum balm, with its light, comfortable texture, can be applied at any time of day to intensely nourish and plump up lips. Day after day, its filling and smoothing action diminishes fine lines and wrinkles.

Clinical Results: In a clinical study:
- +85% hydration 30 minutes after application
- 80% of respondents say lips are smoothed after 28 days of use
Show less","-Hylauronic Acid: Boosts skin hydration.

Triisostearin, Dimer Dilinoleyl Dimer Dilinoleate, Butyrospermum Parkii (Shea) Butter, Oleic/Linoleic/Linolenic Polyglycerides, Trihydroxystearin, Castor Oil/Ipdi Copolymer, Caprylic/Capric Triglyceride, Hydrogenated Castor Oil/Sebacic Acid Copolymer, Ricinus Communis (Castor) Seed Oil, Sodium Hyaluronate, Ethyl Vanillin, Tocopherol, Hydrogenated Castor Oil, Helianthus Annuus (Sunflower) Seed Oil.","Suggested Usage:
-Spread a generous layer of serum balm over the lips.
-Use the beveled tip to spread the formula over the entire lip surface, extending beyond the lip contour.
-Reapply as often as necessary throughout the day."
P475921,Clarins,Double Serum Eye Firming & Hydrating Anti-Aging Concentrate,Eye Care,Eye Creams & Treatments,$84.00,Size: .68 oz/ 20 mL,https://www.sephora.com/productimages/sku/s2481232-main-zoom.jpg?imwidth=160,1K,"Item 2481232
What it is: A two-in-one formula that combines into one powerhouse eye serum to visibly smooth, firm, and hydrate for more youthful-looking eyes.

Skin Type: Normal, Dry, Combination, and Oily

Skincare Concerns: Fine Lines and Wrinkles, Dryness, and Loss of Firmness and Elasticity

Formulation: Lightweight Serum

Highlighted Ingredients:
- Turmeric and Wild Chervil: Revitalize the delicate eye area and visibly reduce signs of aging.
- Oat Sugars: Visibly tighten to smooth the look of wrinkles.
- Leaf of Life: Powers the skin's natural hydration.

What Else You Need to Know: Powered by 96 percent ingredients of natural origin, this plant-based eye serum contains 13 revitalizing extracts. The double texture combines the tightening properties of a gel with the comfort of a cream in a lightweight formula that absorbs immediately.

Clinical Results: In a satisfaction test with a multi-ethnic panel of 377 women, after 7 days:
- 95% reported skin felt hydrated
- 90% reported skin was visibly smoother
- 85% reported skin felt revitalized
Show less","-Turmeric and Wild Chervil: Revitalize the delicate eye area and visibly reduce signs of aging.
-Oat Sugars: Visibly tighten to smooth the look of wrinkles.
-Leaf of Life: Powers the skin's natural hydration.

Aqua/Water/Eau, Propanediol, Glycerin, Squalane, Boron Nitride, Caffeine, Polyacrylate Crosspolymer-6, Caprylyl/Capryl GluCoside, Hydroxyethyl Acrylate/Sodium Acryloyldimethyl Taurate Co- Polymer, 1,2-Hexanediol, Parfum/Fragrance, Pentylene Glycol, Avena
Sativa (Oat) Kernel Extract, Tocopheryl Acetate, Ethylhexylglycerin, Ppg-26-Buteth-26, Escin, Persea Gratissima (Avocado) Oil Unsaponifiables, Disodium Edta, Peg-40 Hydrogenated Castor Oil, Ammonium Acryloyl Dimethyltaurate/Vp Copolymer, Curcuma Longa (Turmeric) Root Extract, Caramel, Butylene Glycol, Actinidia Chinensis (Kiwi) Fruit Extract, Kalan- Choe Pinnata Leaf Extract, Sodium Hydroxide, Marrubium Vulgare Extract, Sodium Benzoate, Anthriscus Sylvestris Extract, Hedychium Coronarium Root Extract, T-Butyl Alcohol, Citric Acid, Phenethyl Alcohol, Furcellaria Lumbricalis Extract, Potassium Sorbate, Maris Sal/Sea Salt/Sel Marin, Lap- Sana Communis Flower/Leaf/Stem Extract [V3818a].","Suggested Usage:
-Apply to clean eye contours, morning and evening.
-Turn the rotating push button to dispense the desired amount.
-Mix both phases between fingertips.
-Apply temple-to-temple, gently pressing over the upper and lower eyelids—from the inner corners of the eyes out to the hairline.
-Tap gently between eyebrows.
-Follow with Clarins’ Double Serum (sold separately) to address all visible signs of skin and eye aging."
P429952,Summer Fridays,Jet Lag Mask + Moisturizer,Moisturizers,Face Creams,$49.00,Size: 2.25 oz / 64 g,https://www.sephora.com/productimages/sku/s2473361-main-zoom.jpg?pb=clean-at-sephora&imwidth=160,6K,"Item 2473361
What it is: An enhanced, fragrance-free formula that nourishes, hydrates, and calms your skin with niacinamide, glycerin, hyaluronic acid, and antioxidants.

Skin Type: Normal, Dry, Combination, and Oily

Skincare Concerns: Dryness, Dullness, and Uneven Texture

Highlighted Ingredients:
- Niacinamide: Reduces the appearance of fine lines and pores, visibly brightens, and promotes even-looking tone and texture.
- Glycerin: Provides lasting hydration for soft- and supple-feeling skin.
- Hyaluronic Acid: Draws hydration into skin for a firm, plump, healthy, glowing appearance.

Ingredient Callouts: This product is vegan, gluten-free, cruelty-free, and comes in recyclable packaging.

What Else You Need to Know: As of June 15, 2021, Jet Lag Mask is back with a fragrance-free formula featuring new skin-soothing ingredients like vitamin B5 (panthenol), chamomile (allantoin), and comfrey (bisabolol).

Clinical Results: In a consumer study with 33 participants (aged 25–55) using Jet Lag Mask, results included:
- 100% of participants saw an increase in moisturization and hydration 8 hours after application
- 97% thought their skin felt softer, smoother, and soothed 8 hours after application
- 94% noticed an improvement in overall skin texture 8 hours after application


Clean at Sephora is our commitment to offering effective products without certain ingredients, such as parabens, sulfates, phthalates, and mineral oils. Learn more here.
Show less","-Niacinamide: Reduces the appearance of fine lines and pores, visibly brightens, and promotes even-looking tone and texture.
-Glycerin: Provides lasting hydration for soft- and supple-feeling skin.
-Hyaluronic Acid: Draws hydration into skin for a firm, plump, healthy, glowing appearance.

Water/Aqua/Eau, Caprylic/Capric Triglyceride, Diheptyl Succinate, Butyrospermum Parkii (Shea) Butter, Cetearyl Alcohol, Hydroxyethyl Acrylate/Sodium Acryloyldimethyl Taurate Copolymer, Niacinamide, Pentylene Glycol, Glycerin, Sorbitan Stearate, Glyceryl Stearate, Sodium Hyaluronate, Ceramide EOP, Ceramide NP, Ceramide AP, Aminopropyl Ascorbyl Phosphate, Allantoin, Bisabolol, Panthenol, Physalis Angulata Extract, Castanea Sativa (Chestnut) Seed Extract, Tocopheryl Acetate, Phytosphingosine, Capryloyl Glycerin/Sebacic Acid Copolymer, Ethylhexylglycerin, Tetrasodium Glutamate Diacetate, Cucumis Sativus (Cucumber) Fruit Extract, Cholesterol, Sodium Lauroyl Lactylate, Carbomer, Xanthan Gum, PEG-100 Stearate, Phenoxyethanol.

The list of ingredients is subject to change, please consult the packaging of the product purchased.","Suggested Usage:
-Apply a thin, even layer to clean, dry skin with your fingertips.
-May be used under and over the eye area.
-Leave on for 10 minutes for maximum hydration.
-Blot with a warm cloth or tissue if necessary (no need to rinse).

Recycling Instructions:
-Remove plastic cap.
-Recycle aluminum tube and carton."
P454821,FOREO,LUNA™ Mini 3,High Tech Tools,Facial Cleansing Brushes,,,,,,,
P406924,CLINIQUE,Take The Day Off™ Micellar Cleansing Makeup Remover Wipes for Face & Eyes,Accessories,Makeup Removers,$22.00,Size: 50 Wipes,https://www.sephora.com/productimages/sku/s1802354-main-zoom.jpg?imwidth=160,695,"Item 1802354
What it is:
A packette of ready-to-go towelettes that whisk away face and eye makeup without irritationor the need for water.

What it is formulated to do:
Saturated with gentle micellar cleansing liquid, these ready-to-go towelettes remove face and eye makeup anywhere, any timewithout irritation. The re-sealable package makes it perfect for gym, travel, or quick makeup changes.

What it is formulated WITHOUT:
- Parabens

What else you need to know:
This product does not require rinsing. It is allergy tested and fragrance-free.
Show less","Water, Isopropyl Palmitate, Pentylene Glycol, Dimethicone, Trisiloxane, Methyl Glucose Sesquistearate, Peg-20 Methyl Glucose Sesquistearate, Caprylyl Glycol, Arginine, Hexylene Glycol, Sorbic Acid, Disodium Edta, Phenoxyethanol .

Please be aware that ingredient lists may change or vary from time to time. Please refer to the ingredient list on the product package you receive for the most up-to-date list of ingredients.","Suggested Usage:
-Lift seal to remove towelette and unfold it completely.
-Using both sides, gently wipe towelette over face and eye area until all makeup is removed.
-No need to rinse after use.
-Reseal package tightly to keep towelettes fresh."
P429043,DERMAFLASH,LUXE+ Advanced Sonic Dermaplaning + Peach Fuzz Removal,High Tech Tools,Anti-Aging,$199.00,Color: Stone,https://www.sephora.com/productimages/sku/s2620888-main-zoom.jpg?imwidth=160,205,"Item 2620888
What it is: An award-winning sonic dermaplaning system that safely and gently exfoliates for superior removal of dead skin cells, peach fuzz, and dulling buildup.

Skin Type: Normal, Dry, Combination, and Oily

Skincare Concerns: Fine Lines and Wrinkles, Dullness, and Uneven Texture

Highlighted Ingredients:
- Salicylic Acid and Papaya Enzymes: Exfoliate and visibly brighten skin.
- Willow Bark: Soothes.
- Niacinamide: Protects skin’s barrier.

Ingredient Callouts: These products are cruelty-free.

What Else You Need to Know: Reveal radiant-looking skin in a flash. This esthetician-recommended, powerful device delivers visible med-spa results at home. You’ll see a boost in smoothness and glow right away and younger-looking skin over time. You’ll also notice that your skincare penetrates better and makeup glides on like silk.

This Set Contains:
- LUXE Anti-Aging Dermaplaning Exfoliation Device
- USB charging cable
- Charging base
- Single-use Microfine Edges™
- 0.33 oz/ 10 mL PREFLASH® Essential Skin Prep

Clinical Results: In a consumer-panel survey, after 1 use:
- 100% saw instant improvement in skin texture
- 97% instantly saw brighter, more radiant skin

In a consumer-panel survey, after 4 weeks:
- 97% had less-visible fine lines and wrinkles
Show less","PREFLASH® Essential Skin Prep: Salicylic Acid, Papaya Enzymes, Willow Bark, Niacinamide, Witch Hazel.","Suggested Usage:
-Use once a week to maintain smooth, fuzz-free results and visibly improve skin over time.

Step one:
-Always prepare skin with PREFLASH® Essential Skin Prep first. This mops up surface oil and temporarily tightens the feeling of skin for effortless exfoliation and peach-fuzz removal.

Step two:
-Hold device at a 45° angle and use short, feathery strokes while holding skin taut with the opposite hand. Choose from two speeds to customize your session.

Step three:
-Apply your favorite serum or moisturizer."
P503942,innisfree,Hydrating Green Tea Amino Acid Cleansing Oil,Cleansers,Face Wash & Cleansers,$24.00,Size: 5.07 oz / 150 ml,https://www.sephora.com/productimages/sku/s2740587-main-zoom.jpg?pb=clean-at-sephora&imwidth=160,117,"Item 2740587
ONLY AT SEPHORA
What it is: A green tea- and amino acid-infused, hydrating cleansing oil that dissolves makeup, sunscreen, and oil-based impurities—without stripping skin.

Skin Type: Normal, Dry, Combination, and Oily

Skincare Concerns: Dryness

Formulation: Lightweight Liquid

Highlighted Ingredients:
- Green Tea Water: Provides rich hydration and is packed with antioxidants and amino acids.
- Amino Acid: Moisturizes, ensuring a gentle, non-stripping cleanse.
- Five Botanical Oils: Includes green tea seed oil to dissolve impurities.

Ingredient Callouts: Free of parabens, formaldehydes, formaldehyde-releasing agents, phthalates, mineral oil, retinyl palmitate, oxybenzone, coal tar, hydroquinone, sulfates SLS & SLES, triclocarban, triclosan, and contains less than one percent synthetic fragrance. It is also cruelty-free, gluten-free, vegan and comes in recyclable packaging.

What Else You Need to Know: Meet the essential first step for a flawless double cleanse. Brimming with amino acid-rich ingredients, like innisfree’s iconic Beauty Green Tea Extract and Seed Oil, this cleansing oil whisks away visible impurities without leaving skin feeling tight after rinsing.

Research Results:
Based on a 2-week independent consumer study on 30 women ages 20-35:
- 90% saw clearer pores
- 96% agreed it didn’t overstrip skin
Dermatologically tested.

Clean at Sephora is our commitment to offering effective products without certain ingredients, such as parabens, sulfates, phthalates, and mineral oils. Learn more here.
Show less","-Green Tea Water: Provides rich hydration and is packed with antioxidants and amino acids.
-Amino Acid: Moisturizes, ensuring a gentle, non-stripping cleanse.
-Five Botanical Oils: Includes green tea seed oil to dissolve impurities.

Cetyl Ethylhexanoate, Isopropyl Palmitate, Sorbeth-30 Tetraoleate, Caprylic/Capric Triglyceride, Decyl Cocoate, C9-12 Alkane, Diisostearyl Malate, Fragrance/Parfum, Coco-Caprylate/Caprate, Prunus Armeniaca (Apricot) Kernel Oil, Simmondsia Chinensis (Jojoba) Seed Oil, Oryza Sativa (Rice) Bran Oil, Camellia Sinensis Seed Oil, Prunus Amygdalus Dulcis (Sweet Almond) Oil, Water/Aqua/Eau, Arginine, Butylene Glycol, Propanediol, 1,2-Hexanediol, Acorus Calamus Root Extract, Ethylhexylglycerin, Sodium Metaphosphate, Camellia Sinensis Leaf Extract.

The list of ingredients is subject to change, please consult the packaging of the product purchased.","Suggested Usage:
-Dispense two to three pumps onto dry, clean palms.
-Gently massage onto a dry face in circular motions.
-Create a milky lather by adding water.
-Rinse fully with lukewarm water.
-Follow with a foam cleanser to double cleanse if desired.
-Use AM and PM.

Recycling Instructions:
-Visit terracycle.com/en-us/brigades/innisfree to sign up for free.
-Log into your TerraCycle® account at terracycle.com to download and print a free
shipping label.
-Gather all your clean, empty innisfree products, place them in a box to ship, then drop off at your local shipping provider."
