product_id,brand,product,category,subcategory,price,size,image,no_of_reviews,about_the_product,ingredients,how_to_use
P507669,SK-II,PITERA™ Youth Essentials Kit      ,Value & Gift Sets,,$110.00,,,,,,
P506789,Dr. Dennis Gross Skincare,DermInfusions™ Plump + Repair Lip Treatment with Hyaluronic Acid,Lip Balms & Treatments,,$45.00,Size: .33 oz / 10 ml,https://www.sephora.com/productimages/sku/s2691103-main-zoom.jpg?imwidth=160,431,"Item 2691103
What it is: A lip formula that immediately and visibly plumps, defines, and enhances your natural lip color while restoring the moisture barrier for hydrated, younger-looking lips.

Skin Type: Normal, Dry, Combination, and Oily

Skincare Concerns: Dryness, Dullness, and Loss of Firmness and Elasticity

Highlighted Ingredients:
- Multiple Weights of Hyaluronic Acid: Provide visibly plumping hydration for fuller-looking lips.
- Peptide Complex: Visibly firms and volumizes lips.
- Ectoin and Bisabolol: Prevent dryness while caring for and relieving chapped lips.

Ingredient Callouts: This product is vegan and cruelty-free.

What Else You Need to Know: Meet your go-to, daily addiction for supple-, smoother-, fuller-looking lips. An alternative to cosmetic fillers, this fast-acting formula instantly adds visible volume while actively caring for skin to prevent chapped, dehydrated lips over time.

Clinical Results: In a clinical study conducted on 25 subjects:
- 100% immediately showed plumper-looking lips
- 100% immediately showed improvement in lip color, contour, and definition
- 96% saw an improvement in dry, chapped lips after 3 days

Show less","-Multiple Weights of Hyaluronic Acid: Provide visibly plumping hydration for fuller-looking lips.
-Peptide Complex: Visibly firms and volumizes lips.
-Ectoin and Bisabolol: Prevent dryness while caring for and relieving chapped lips.

Hydrogenated Polyisobutene, Jojoba Esters, Cocos Nucifera (Coconut) Oil, Squalane, Copernicia Cerifera (Carnauba) Wax, Ethylene/Propylene/Styrene Copolymer, Benzyl Nicotinate, Ectoin, Sodium Hyaluronate, Hydrolyzed Sodium Hyaluronate, Palmitoyl Tripeptide-38, Palmitoyl Tripeptide-1, Sodium Acetylated Hyaluronate, Portulaca Pilosa Extract, Silybum Marianum Fruit Extract, Centella Asiatica Meristem Cell Culture, Trehalose, Bisabolol, Citrullus Lanatus (Watermelon) Fruit Extract, Pyrus Malus (Apple) Fruit Extract, Persea Gratissima (Avocado) Oil, Triisostearin, Glycerin, Glucomannan, Ethylhexyl Palmitate, Tribehenin, Cetearyl Ethylhexanoate, Sucrose Cocoate, Trihydroxystearin, Dimer Dilinoleyl Dimer Dilinoleate, Xanthan Gum, Sorbitan Isostearate, Butylene/Ethylene/Styrene Copolymer, Leuconostoc/Radish Root Ferment Filtrate, Tocopherol, Water/Aqua/Eau, Lactic Acid, Citric Acid, Phenoxyethanol, Sodium Benzoate, Potassium Sorbate.","Suggested Usage:
- Gently press up from the base to dispense a small amount and apply directly to lips, starting at the fullest part of your lips and staying inside the natural lip border.
- A little product goes a long way. - Can be applied to bare lips or over lip color.
- Apply product as needed throughout the day.
- It’s common to feel a slight tingle upon first application.
- Do not test product on skin, it is formulated specifically for use on the lips."
P454313,LANEIGE,Cica Sleeping Mask with Centella Asiatica for Moisture Barrier Support,Masks,Face Masks,$34.00,,,,,,
P475543,Glow Recipe,Guava Vitamin C Dark Spot Brightening Treatment Serum,Treatments,Face Serums,$45.00,Size: 1 oz/ 30 mL,https://www.sephora.com/productimages/sku/s2479228-main-zoom.jpg?pb=clean-planet-aware&imwidth=160,925,"Item 2479228
ONLY AT SEPHORA
What it is: A potent, visibly brightening serum that reduces the appearance of dark spots with five forms of vitamin C, guava, and tranexamic and ferulic acids for visibly glowing, even-toned skin.

Skin Type: Normal, Dry, Combination, and Oily

Skincare Concerns: Dark Spots, Dullness, and Loss of Firmness and Elasticity

Formulation: Lightweight Serum

Highlighted Ingredients:
- Five Forms of Vitamin C: Visibly brighten and even dull skin.
- Guava Extract and Seed Oil: Protect against free-radical damage with rich vitamin C and antioxidant levels.
- Tranexamic Acid: Reduces the look of dark spots and redness over time.

Ingredient Callouts: This product is vegan, gluten-free, cruelty-free, and comes in recyclable packaging.

What Else You Need to Know: Delivering an effective performance with minimal irritation, the encapsulated time-release vitamin C in this serum combines with vitamin C-rich guava and visibly brightening tranexamic acid to visibly delete dark spots and help keep future ones from appearing. Ferulic acid, vitamin E, and peptides partner with vitamin C to visibly firm skin and boost radiance.

Clinical Results: Based on an independent consumer-use study of 29 individuals during a 4-week period:
- 100% agree that this serum is gentle enough for everyday use
- 96% noticed that their skin appears brighter and more radiant
- 96% noticed a visible improvement in overall skin tone
- 96% agree their skin looks less dull
- 96% noticed their skin texture has significantly improved
- 89% noticed a visible reduction in post-acne marks
- 86% agree this serum diminishes hyperpigmentation from sun spots


Products formulated without certain ingredients, including parabens, sulfates, phthalates, and mineral oils, from brands that have met our specific criteria for ingredient sourcing and formulation, packaging, environmental commitments, and consumer transparency. Learn more here.
Show less","-Five Forms of Vitamin C: Visibly brighten and even dull skin.
-Guava Extract and Seed Oil: Protect against free-radical damage with rich vitamin C and antioxidant levels.
-Tranexamic Acid: Reduces the look of dark spots and redness over time.

Water/Aqua/Eau, Propanediol, C9-12 Alkane, Psidium Guajava Fruit Extract, Tetrahexyldecyl Ascorbate, Tranexamic Acid, Sodium Polyacryloyldimethyl Taurate, 3-O-Ethyl Ascorbic Acid, Ascorbyl Glucoside, Magnesium Ascorbyl Phosphate, Sodium Ascorbyl Phosphate, Psidium Guajava Seed Oil, Tocopherol, Tocopheryl Acetate, Sodium Hyaluronate, Ferulic Acid, Tremella Fuciformis Sporocarp Extract, Pyrus Malus (Apple) Fruit Extract, Musa Sapientum (Banana) Fruit Extract, Prunus Armeniaca (Apricot) Kernel Extract, Pyrus Communis (Pear) Fruit Extract, Rubus Idaeus (Raspberry) Fruit Extract, Melia Azadirachta Flower Extract, Melia Azadirachta Leaf Extract, Corallina Officinalis Extract, Coccinia Indica Fruit Extract, Hexanoyl Dipeptide-3 Norleucine Acetate, Polyglyceryl-10 Dioleate, Glycerin, 1,2-Hexanediol, Caprylic/Capric Triglyceride, Caprylyl Glycol, Hydroxyacetophenone, Sodium Stearoyl Glutamate, Coco-Caprylate/Caprate, Betaine, Lecithin, Polyglyceryl-10 Dipalmitate, Sodium Citrate, Sodium Phytate, Potassium Sorbate, Decyl Glucoside, Lauryl Glucoside, Ethylhexylglycerin, Citric Acid, Xanthan Gum, Phenoxyethanol..

The list of ingredients is subject to change, please consult the packaging of the product purchased.","Suggested Usage:
-Apply one to two pumps to clean skin and gently pat in for optimal absorption.
-Apply daily, morning and night, and follow with moisturizer.
-During the day, follow with sunscreen.
-For sensitive skin types, use three to four times a week and gradually increase usage.
-For maximum potency, store in a cool, dry place out of direct sunlight.

Recycling Instructions:
-Remove cap and plastic inner lid.
-Wash glass jar with hot water to remove any remaining product.
-Dry thoroughly.
-Up-cycle glass jar or recycle along with the plastic cap and inner lid per your local guidelines.
-Glow Recipe also offers a Recycling Send-Back Program with their partner TerraCycle® for products that cannot be recycled locally."
P513580,Peter Thomas Roth,Instant FIRMx® Collagen Bounce Stick,Moisturizers,Face Creams,$36.00,Color: Blush Glow,https://www.sephora.com/productimages/sku/s2743698-main-zoom.jpg?imwidth=160,221,"Item 2743698
What it is: A unique balm stick for cheeks and lips that plumps the look of skin with a ten percent Collagen Complex and quickly provides a glowy finish.

Skin Type: Normal, Dry, Combination, and Oily

Skincare Concerns: Dryness, Dullness, and Loss of Firmness and Elasticity

Formulation: Balm

Highlighted Ingredients:
- 10% Collagen Complex: Plumps the appearance of skin for a visibly youthful bounce.
- Hyaluronic Acid Filling Spheres: Provide rapid hydration for skin that feels infused with moisture.
- Matrixyl® 3000 Peptide: Helps skin appear smoother and firmer.

Ingredient Callouts: Free of parabens, formaldehydes, formaldehyde-releasing agents, phthalates, mineral oil, retinyl palmitate, oxybenzone, coal tar, hydroquinone, sulfates SLS & SLES, triclocarban, triclosan, and contains less than one percent synthetic fragrance.

What Else You Need to Know: Formulated with a ten percent Collagen Complex, hyaluronic acid filling spheres, and Matrixyl® 3000, this balm stick doubles as a clinical formula, improving the appearance of skin elasticity after application and with continued use.* It seamlessly blends onto all skin tones to provide a buildable, glowy finish.

Clinical Results: In a 1-week clinically measured study on 28 women ages 32 to 65, results showed:
- This formula improves the appearance of skin elasticity after application and with continued use

In a 1-week consumer perception study on 28 women, ranging in age from 32 to 65:
- 96% agreed skin immediately appeared smooth and glowy and felt infused with moisture
- 96% agreed skin appeared plump and cheek area appeared to have a youthful bounce in 1 week
Show less","-10% Collagen Complex: Plumps the appearance of skin for a visibly youthful bounce.
-Hyaluronic Acid Filling Spheres: Provide rapid hydration for skin that feels infused with moisture.
-Matrixyl® 3000 Peptide: Helps skin appear smoother and firmer.

Diisostearyl Malate, Octyldodecanol, Polybutene, Squalane, Isostearic Acid, Cera Carnauba/Copernicia Cerifera (Carnauba) Wax/Cire De Carnauba, Synthetic Wax, C12-15 Alkyl Benzoate, Mica, Isostearoyl Hydrolyzed Collagen, Palmitoyl Tetrapeptide-7, Palmitoyl Tripeptide-1, Sodium Hyaluronate, Lactic Acid, Caprylyl Glycol, Ethylhexyl Palmitate, Sorbitan Laurate, Silica, Pentaerythrityl Tetra-di-t-butyl Hydroxyhydrocinnamate, C18-36 Acid Glycol Ester, C18-36 Acid Triglyceride, Trihydroxystearin, Glucomannan, Titanium Dioxide (CI 77891), Iron Oxides (CI 77491), Red 28 Lake (CI 45410), Red 7 Lake (CI 15850).


The list of ingredients is subject to change, please consult the packaging of the product purchased.","Suggested Usage:
-Twist to expose the silky-smooth balm.
-Glide over cheeks and lips for quick hydration, visible bounce, and glow.
-It can be applied directly to clean skin or over makeup.
-Use daily for visibly improved elasticity and firming over time.
-For external use only."
P507857,StriVectin,TL Advanced™  Tightening Neck Cream Light,Moisturizers,Decollete & Neck Creams,$99.00,,,,,,
P500121,Tower 28 Beauty,SOS Intensive Redness Relief Serum with Hypochlorous Acid,Treatments,Face Serums,$34.00,Size: 2 oz / 59 mL,https://www.sephora.com/productimages/sku/s2513059-main-zoom.jpg?pb=clean-at-sephora&imwidth=160,334,"Item 2513059
ONLY AT SEPHORA
What it is: A lightweight, water-based treatment serum starring hypochlorous acid that's more intensive than SOS Spray (but still as gentle!) to help soothe chronically sensitive, inflamed skin.

Highlighted Ingredients: 
- Hypochlorous Acid: This acid is naturally produced by the body's immune system as a first line of defense to fight the appearance of redness and defend against bad bacteria. When applied topically, it soothes, purifies, and cares for sensitive or stressed skin—leaving it looking clear, soft, and healthy.
- Water and Sodium Chloride: This isotonic (non-drying) solution is formulated to mimic the makeup of our own bodies—it is the optimal delivery solution for hypochlorous acid since it is found naturally in your white blood cells.

Ingredient Callouts: This product is gluten-free and cruelty-free.

What Else You Need to Know: This serum is 100 percent natural, dermatologist- and clinically-tested. Powered by a concentrated dose of hypochlorous acid, this heroic, soothing, anti-bacterial, liquid-to-gel serum delivers softer, clearer-looking, and happier skin. This unique solution is pH balanced (4.5), alcohol-free, and formulated for facial use, but also safe to use to use anywhere on your skin. This product also has the National Eczema Association Seal of Acceptance™, National Psoriasis Foundation Seal of Recognition, and the National Rosacea Society Seal of Acceptance.

Clean at Sephora
Clean at Sephora is our commitment to offering effective products without certain ingredients, such as parabens, sulfates, phthalates, and mineral oils. Learn more here.
Show less","-Hypochlorous Acid: This acid is naturally produced by the body's immune system as a first line of defense to fight the appearance of redness and defend against bad bacteria. When applied topically, it soothes, purifies, and cares for sensitive or stressed skin—leaving it looking clear, soft, and healthy.
-Water and Sodium Chloride: This isotonic (non-drying) solution is formulated to mimic the makeup of our own bodies—it is the optimal delivery solution for hypochlorous acid since it is found naturally in your white blood cells.

Ionized Water, Sodium Magnesium, Fluorosilicate, Sodium Chloride, Hypochlorous Acid.



The list of ingredients is subject to change, please consult the packaging of the product purchased.","Suggested Usage:
-Dispense two to three pumps into cupped hands and apply daily on clean, dry skin as part of your morning and evening skincare routine. 
-Use it all over face or to target problem areas. 
-Pro tip: Use SOS Daily Rescue Facial Spray (sold separately) as a toner followed by the serum and your favorite moisturizer for a double-hit of hypochlorous acid (your skin loves it) and the best possible results. 
-Pro tip: To layer with active ingredients (i.e. retinol, vitamin c etc.), apply SOS first and let dry down."
P507900,Herbivore,Cloud Milk Coconut + Maca Firming Body Cream,Body Moisturizers,Body Lotions & Body Oils,$40.00,Size: 6.7 oz / 200 mL,https://www.sephora.com/productimages/sku/s2674596-main-zoom.jpg?pb=clean-planet-aware&imwidth=160,212,"Item 2674596
ONLY AT SEPHORA
What it is: A fast-absorbing body cream that smells like tropical vacation and provides intense moisture and visibly firming benefits to the body.

Highlighted Ingredients:
- Coconut: Intensely hydrates with fatty acids, amino acids, electrolytes, and vitamins.
- Maca: Smooths the look of cellulite and visibly firms skin.
- Vegan Squalane: Non-comedogenic, locks in moisture, and protects skin barrier.

Ingredient Callouts: This product is vegan, gluten-free, cruelty-free, and comes in recyclable packaging.

What Else You Need to Know: This is a decadent body moisturizer that brings the benefits of herbal ingredients to the entire body. Formulated with eco-certified coconut fruit and maca, this rich yet non-greasy formula absorbs immediately to provide intense moisture and visibly firming benefits to even the driest body skin.


Products formulated without certain ingredients, including parabens, sulfates, phthalates, and mineral oils, from brands that have met our specific criteria for ingredient sourcing and formulation, packaging, environmental commitments, and consumer transparency. Learn more here.
Show less","Aqua/Water/Eau, Squalane, Cetyl Alcohol, Glyceryl Behenate, Caprylic/Capric Triglyceride, Butyrospermum Parkii (Shea) Butter, Cetearyl Olivate, Propanediol, Sorbitan Olivate, 1,2-Hexanediol, Glycerin, Glyceryl Stearate Citrate, Cocos Nucifera (Coconut) Oil, Cocos Nucifera (Coconut) Fruit Juice, Cocos Nucifera (Coconut) Water, Coconut Alkanes,


The list of ingredients is subject to change, please consult the packaging of the product purchased.","Suggested Usage:
-Massage liberally to the body focusing on any areas that need firming and moisturizing
benefits.

Recycling Instructions:
-Place outer carton into paper recycling.
-Gently peel the thin liner from the cap and dispose of it. Then clean the cap and recycle.
-Rinse the glass jar thoroughly and recycle."
P506158,Kate Somerville,MEGA-C™ 30% Vitamin C Brightening Mask,Masks,Face Masks,$75.00,Size: 2 oz / 60 mL,https://www.sephora.com/productimages/sku/s2643955-main-zoom.jpg?pb=allure-2023-bestofbeauty-badge&imwidth=160,298,"Item 2643955
What it is: A creamy, power-packed, brightening face mask that visibly evens skin tone and diminishes dark spots.

Skin Type: Normal, Dry, Combination, and Oily

Skincare Concerns: Dark Spots, Fine Lines and Wrinkles, and Dullness

Formulation: Mask

Highlighted Ingredients:
- 30% Pure Vitamin C: Visibly brightens and evens skin tone, boosts firmness and elasticity, and reduces and fades hyperpigmentation.
- Age Repair Complex: Reduces the appearance of wrinkles and restores more youthful-looking skin.
- Sea Buckthorn Oil and Ceramides: Visibly restore skin’s natural lipids for remarkably softer, smoother skin.

Ingredient Callouts: Free of parabens, formaldehydes, formaldehyde-releasing agents, phthalates, mineral oil, retinyl palmitate, oxybenzone, coal tar, hydroquinone, sulfates SLS & SLES, triclocarban, triclosan, and contains less than one percent synthetic fragrance. It is also cruelty-free.

What Else You Need to Know: This facial in a tube reveals brighter-, stronger-, more radiant-looking skin in as little as two uses. It is packed with a 30 percent dose of ascorbic acid, the most potent yet and stable form of vitamin C. This mask also helps to visibly lift and firm while sea buckthorn oil and ceramides soothe and nourish the skin barrier.

Clinical Results: Based on an independent clinical study, after 2 uses:
- 97% reported skin has a healthy glow
- 91% reported skin looks & feels smoother

After four uses:
- 88% reported skin looks brighter and more radiant
- 88% reported improved overall skin tone
- 85% reported more even skin tone

This product is an Allure Best of Beauty award winner.
Show less","-30% Pure Vitamin C: Visibly brightens and evens skin tone, boosts firmness and elasticity, and reduces and fades hyperpigmentation.
-Age Repair Complex: Reduces the appearance of wrinkles and restores more youthful-looking skin.
-Sea Buckthorn Oil and Ceramides: Visibly restore skin’s natural lipids for remarkably softer, smoother skin.

Dimethicone, Ascorbic Acid, Polysilicone-11, Peg-10 Dimethicone, Hippophae Rhamnoides Fruit Oil, Divinyldimethicone/Dimethicone/Phenylsilsesquioxane Crosspolymer, Carthamus Tinctorius (Safflower) Seed Oil, Brassica Campestris (Rapeseed) Seed Oil, Bisabolol, Glycyrrhiza Glabra (Licorice) Root Extract, Citrus Aurantium Dulcis (Orange) Peel Oil, Niacinamide, Mentha Viridis (Spearmint) Leaf Oil, Pogostemon Cablin Oil, Zingiber Officinale (Ginger) Root Extract, Ceramide Np, Caprylic/Capric Triglyceride, Polyglyceryl-3 Diisostearate, Ubiquinone, Astragalus Membranaceus Root Extract, Spilanthes Acmella Flower/Leaf/Stem Extract, Althaea Officinalis Root Extract, Oryza Sativa (Rice) Bran Extract, Rosmarinus Officinalis (Rosemary) Leaf Extract, Limonene.","Suggested Usage:
-Use AM or PM.
-Use one to two times per a week.
-Apply a thin, even layer on clean, dry skin.
-Allow the product to sit on skin for up to 20 minutes before washing off.
-Rinse with cool water to remove all product.
-Repeat cleanse if desired.
-Follow with your usual moisturizer.
-Be sure to use with SPF."
P481060,BeautyBio,The Eyelighter Concentrate with Vitamin C & Plant Powered-Retinol,Eye Care,Eye Creams & Treatments,$58.00,Size: 0.5 oz/ 15 mL,https://www.sephora.com/productimages/sku/s2536514-main-zoom.jpg?imwidth=160,95,"Item 2536514
What it is: A priming serum and depuffing tool with vitamin C and plant-powered retinol that visibly smooths and brightens.

Skin Type: Normal, Dry, Combination, and Oily

Skincare Concerns: Fine Lines and Wrinkles, Dryness, and Dark Circles

Formulation: Lightweight Serum

Highlighted Ingredients:
- Plant-Powered Retinol: A retinol with no dryness, irritation, redness, or sensitivity.
- Acid-Free Vitamin C: Diminishes the look of discoloration, repels free radicals, and rewinds visible dullness.
- Hyaluronic Acid: Rehydrates skin, targets moisture loss, and visibly softens rough, uneven texture.
Ingredient Callouts: This product is vegan, cruelty-free, and comes in recyclable packaging.

What Else You Need to Know: A new favorite multi-tasking hero that works as a pro-grade under-eye serum, primer, and tool to quickly and visibly depuff, brighten, and prime, as well as provide long-term benefits. Active vitamin C and BeautyBio‘s plant-powered retinol alternative work to visibly smooth and brighten while hyaluronic acid and squalane hydrate.

Clinical Results: In a 30-day, single-blind, monadic design test conducted at a single center with 28 females, results included:
- Clinically proven to improve brightness and fine lines after 1 use
- Clinically proven to visibly improve brightness, fine lines, puffiness, and dark circles after 30 days
Show less","- Plant-Powered Retinol: A retinol with no dryness, irritation, redness, or sensitivity.
- Acid-Free Vitamin C: Diminishes the look of discoloration, repels free radicals, and rewinds visible dullness.
- Hyaluronic Acid: Rehydrates skin, targets moisture loss, and visibly softens rough, uneven texture.


WATER/AQUA/EAU, DIMETHICONE, PROPANEDIOL, VINYL DIMETHICONE/METHICONE SILSESQUIOXANE CROSSPOLYMER, GLYCERIN, SIMMONDSIA CHINENSIS (JOJOBA) SEED OIL, SQUALANE, LAURYL DIMETHICONE/POLYGLYCERIN-3 CROSSPOLYMER, PEG-9 POLYDIMETHYLSILOXYETHYL DIMETHICONE, MAGNESIUM ASCORBYL PHOSPHATE, HYDROXYACETOPHENONE, ASTROCARYUM MURUMURU SEED BUTTER, GOSSYPIUM HERBACEUM (COTTON) SEED OIL, CAPRYLYL GLYCOL, 1,2-HEXANEDIOL, BIDENS PILOSA EXTRACT, LINUM USITATISSIMUM (LINSEED) SEED OIL, MICA, SODIUM PHYTATE, SODIUM HYALURONATE, SODIUM METABISULFITE, SODIUM CITRATE, TRIETHOXYCAPRYLYLSILANE, TOCOPHEROL, ALCOHOL MAY CONTAIN (+/-): IRON OXIDES (CI 77491), TITANIUM DIOXIDE (CI 77891)","Suggested Usage:
-Pump and glide concentrate onto eye area in the morning and evening after cleansing.
-Tap product with finger after applying for a smooth finish.
-May use on its own or underneath makeup as a primer."
P508236,HigherDOSE,Serotonin Soak - Magnesium Bath Salt for Muscle Relaxation & Mood Boost,Bath & Shower,Bath Soaks & Bubble Bath,$25.00,Size: 10 oz / 283 g,https://www.sephora.com/productimages/sku/s2801611-main-zoom.jpg?imwidth=160,45,"Item 2801611
What it is: A nutrient-dense bath soak uniquely formulated with magnesium Zechstein flakes that relaxes your body, boosts your mood, and nourishes your system.

Highlighted Ingredients:
- Magnesium Zechstein Flakes: Magnesium flakes ease sore muscles, relax the body, and calm the mind.
- French Green Clay: An excellent source of trace minerals to support and soften feel of skin.
- Apple Cider Vinegar: Soothe irritated skin, restore natural PH, and support skin’s protective barrier.

What Else You Need to Know: For centuries, baths have been used to heal, restore, and re-center. HigherDOSE combined the ancient art of bathing and the purest, science-backed ingredients available—magnesium Zechstein flakes, French green clay, apple cider vinegar, and spa-evoking essential oils—to formulate the ultimate bath ritual.

Clinical Results: Based on a survey of 40 Serotonin Soak Salt users:
- 97% feel relaxed while using Serotonin Soak Salt
- 92% said their skin felt soft after using Serotonin Soak Salt
- 94% said it helped ease sore muscles and they felt calm immediately after a Serotonin Soak Salt Bath
Show less","-Magnesium Zechstein Flakes: Ease sore muscles, relax the body, and calm the mind.
-French Green Clay: Is an excellent source of trace minerals that visibly renews and softens skin.
-Apple Cider Vinegar: Soothes irritated skin and restores its natural pH and protective barrier.

Zechstein Magnesium Chloride Flakes, Montmorillonite (French Green Clay), Tapioca Maltodextrin, Apple Cider Vinegar, Helianthus Annuus (Sunflower) Seed Oil, Fucus Vesiculosus (Seaweed) Extract, Laminaria Digitata (Brown Algae) Extract, Less Than 2% of Essential Oil Blend Eucalyptus Globulus, Origanum Majorana, Curcuma Longa, Bursera Graveolens.","Suggested Usage:
-Draw a hot bath and drop in four scoops (8 oz).
-Soak for 20 to 30 minutes. Enjoy deep physical detox and a mental lift.
-Enjoy weekly before bed or pre-or post PEMF session.
-HigherDOSE tip: Pop a Chill Chew to pre-activate your zen.

Recycling Instructions:
-Recyclable bag."
P409928,Jack Black,Clean Break™ Oil-Free Moisturizer,Moisturizers,Face Creams,$32.00,Size: 3.3 oz/ 98 mL,https://www.sephora.com/productimages/sku/s1692144-main-zoom.jpg?imwidth=160,95,"Item 1692144
Which skin type is it good for?
✔ Normal
✔ Oily
✔ Combination
✔ Sensitive

What it is:
A daily, oil-free facial moisturizer that leaves skin refreshed and shine-free.

Solutions for:
- Dullness and uneven texture
- Oiliness
- Uneven skin tone

If you want to know more…
Clean Break™ offers oil-free hydration and antioxidant protection while helping improve skin tone and texture. It emulsifies upon contact into an ultra-light, transparent gel-cream with a cool and soothing sensation. Sodium hyaluronate helps replenish skin and retain moisture content without the use of heavy oils, while niacinamide improves skin’s elasticity and texture while evening skin tone. An organic botanical blend of organic basil, white tea, and sea kelp nourish skin and offer environmental protection.

What it is formulated WITHOUT:
- Parabens
- Sulfates
- Phthalates

What else you need to know:
This product is cruelty-free and formulated without oil, fragrance, colorants, gluten, and alcohol.
Show less","Water, Cyclopentasiloxane, Octyldodecyl Neopentanoate, Niacinamide, Sodium Hyaluronate, Camellia Sinensis (White Tea) Extract*, Macrocystis Pyrifera (Sea Kelp) Extract*, Ocimum Basilicum (Basil) Extract*, Tocopheryl Acetate, Glycerin, Dimethicone, Glycereth-26, Cetearyl Glucoside, Carbomer, Hydroxypropyl Starch Phosphate, Hydroxyethyl Acrylate/Sodium Acryloyl Dimethyl Taurate Copolymer, Undecylenoyl Glycine, Disodium EDTA, Butylene Glycol, Capryloyl Glycine, Sodium Hydroxide, Phenoxyethanol. *Certified Organic.","Suggested Usage:
-Apply to clean face and neck morning and night.
-If exposing skin to the sun, always apply sunscreen first.

Precautions:
-Avoid eye contact. If product enters eyes, rinse with water."
P515023,Lancôme,Mini Genifique Ultimate Serum,Treatments,Face Serums,$62.00,Size: 0.67 oz / 20 ml,https://www.sephora.com/productimages/sku/s2831733-main-zoom.jpg?imwidth=160,64,"Item 2831733
What it is: A serum that reduces visible signs of skin damage in as soon as one week by targeting radiance, uneven skin tone, pores, fine lines, smoothness, and softness.

Skin Type: Normal, Dry, Combination, and Oily

Skincare Concerns: Fine Lines and Wrinkles, Dryness, and Loss of Firmness and Elasticity

Highlighted Ingredients:
- Beta Glucan: A powerful moisturizing ingredient.
- Hyaluronic Acid: Hydrates and visibly plumps skin.
- Licorice Extract: An antioxidant known to soothe skin.

What Else You Need to Know: This lightweight serum supports skin surface cell renewal, strengthens, and repairs skin’s moisture barrier. It also provides antioxidant support, visibly improves loss of firmness, and reduces the appearance of wrinkles.

Clinical Results: In a clinical test, results showed:
- 93% better skin barrier repair in 1 hour
- 95% of women had visibly reduced fine lines
- 97% of women had smoother-feeling skin
Show less","-Beta Glucan: A powerful moisturizing ingredient.
-Hyaluronic Acid: Hydrates and visibly plumps skin.
-Licorice Extract: An antioxidant known to soothe skin.

Water, Bifida Ferment Lysate, Glycerin, Alcohol Denat., Dimethicone, Hydroxyethylpiperazine Ethane Sulfonic Acid, Ascorbyl Glucoside, Sodium Hyaluronate, Sodium Hydroxide, Sodium Benzoate, Phenoxyethanol, Adenosine, Faex Extract/Yeast Extract/Extrait De Levure, Peg-20 Methyl Glucose Sesquistearate, Peg-60 Hydrogenated Castor Oil, Salicyloyl Phytosphingosine, Ammonium Polyacryldimethyltauramide/Ammonium Polyacryloyldimethyl Taurate, Limonene, Xanthan Gum, Caprylyl Glycol, Disodium Edta, Octyldodecanol, Citronellol, Fragrance.","Suggested Usage:
-How to layer: After cleansing and toning, apply Génifique Ultimate first before other serums. The silky, light-weight formula easily and quickly absorbs into the skin.
-Follow with your other serum or moisturizer.
-Génifique Ultimate Serum’s patented dropper dispenses the perfect dose of serum onto your skin every time you apply.
-Twist open the cap to load the dropper with the perfect amount of hydrating serum.
-Apply morning and night."
